101.1615 102.1164 102.4201 102.7999 103.5198 103.844 
101.5789 102.263 102.1916 102.9046 103.6157 103.9328 
102.5857 102.7875 103.3787 103.9598 104.1837 104.4726 
98.654 100.7524 101.8725 102.4928 103.2242 103.5358 
103.5559 103.4576 103.8676 104.1639 104.4165 104.5648 
103.6354 102.6693 102.6951 103.3264 103.6552 104.0121 
105.4112 103.6948 104.3054 104.5047 104.6825 104.7872 
102.2447 102.9002 103.1182 103.3499 103.5867 103.8257 
100.9261 103.039 103.4028 103.9055 104.2799 104.6646 
100.8006 102.786 103.4136 103.7543 104.1246 104.3314 
99.8168 102.6646 103.6261 103.7411 104.1712 104.2892 
105.1329 103.2027 104.05 104.11 104.3989 104.6707 
102.523 103.0549 104.1308 104.3257 104.6952 104.8805 
101.3205 102.8922 103.4297 103.4455 104.0141 104.3747 
100.2373 102.7295 103.4181 103.8924 104.0227 104.2793 
100.9596 102.5674 103.6896 103.8619 104.3317 104.3966 
101.2012 103.9953 104.5078 104.6791 104.8161 104.955 
100.8466 102.6705 102.9698 103.4301 104.0307 104.4056 
102.2447 102.6246 103.3906 103.5758 103.9967 104.1964 
102.2646 103.4768 103.7204 103.8792 104.1971 104.5441 
100.2708 101.6342 101.956 102.7388 103.2477 103.6542 
102.7447 103.4444 103.9995 103.915 104.3285 104.5981 
103.3279 101.4187 102.9409 103.3249 103.7469 104.0728 
101.5789 103.397 104.4103 104.3837 104.6891 104.872 
100.3901 101.6038 102.692 103.118 103.8224 104.0522 
105.3987 104.0424 104.6032 104.7766 104.9516 105.0572 
105.5441 102.4887 102.9971 103.6358 104.2285 104.5379 
100.1578 101.1824 102.6824 103.2068 103.6884 103.9343 
100.4199 101.4347 102.4236 102.8863 103.3337 103.5551 
102.7708 103.6792 103.5027 103.9131 104.2805 104.468 
104.0727 103.3423 103.7032 104.2558 104.393 104.6531 
103.4671 102.9185 103.6318 103.6142 103.8551 104.0802 
105.4049 103.1177 103.4444 103.7959 104.219 104.5029 
101.2944 102.5847 103.2665 103.7289 104.1226 104.3313 
101.1416 100.9766 102.1174 102.9709 103.4561 103.8212 
105.4373 103.3193 103.448 104.0795 104.2742 104.485 
103.7683 103.2185 103.1319 103.4978 104.1833 104.4667 
101.241 103.3239 103.4194 103.9168 104.2585 104.6181 
103.8478 103.0648 102.9041 103.4873 103.7911 104.1557 
100.1913 102.977 103.3463 103.5715 103.9744 104.2244 
99.936 103.1387 103.7866 104.1161 104.4542 104.5578 
98.8267 103.2795 103.7155 103.9718 104.1943 104.3073 
100.8006 103.0681 103.6886 103.8936 104.0858 104.1677 
103.0764 103.9308 104.2529 104.6659 104.7743 104.88 
102.7186 103.6492 103.8665 104.1555 104.5429 104.6034 
101.2609 100.0944 102.1148 102.7863 103.4839 103.9006 
98.654 101.2652 102.007 102.7106 103.3997 103.7486 
105.2658 104.8094 103.8326 104.588 104.6447 104.8969 
99.777 101.3787 102.4128 102.9675 103.5995 103.9453 
102.3043 102.7975 103.3823 103.4879 104.031 104.3634 
100.4199 101.5588 102.5838 102.654 103.4396 103.8171 
100.2174 101.2048 102.7147 103.1912 103.7161 104.017 
98.6739 101.8786 102.2109 102.9318 103.3561 103.7205 
102.9373 103.8454 104.4578 104.4378 104.5998 104.7708 
100.3503 102.8075 103.6732 104.0151 104.3988 104.5986 
101.5193 102.9529 103.2483 103.5569 103.9378 104.3289 
102.8975 101.2079 103.026 103.4505 103.8422 104.241 
103.6888 103.1188 103.1252 103.6414 104.05 104.3054 
102.7385 102.483 103.0029 103.508 103.8476 104.1142 
101.3006 103.1479 103.2995 103.8412 104.1943 104.4273 
102.7385 102.9583 103.6248 103.9639 104.3687 104.6245 
102.2447 101.6783 102.4146 103.1463 103.7456 103.9997 
101.1814 103.0897 102.6679 103.6568 103.741 104.2572 
100.7808 101.6638 102.8638 103.1621 103.4597 103.6715 
99.4696 102.4413 103.2719 103.4213 103.7603 103.9681 
103.6354 100.603 101.8519 102.8721 103.4496 103.8569 
98.7137 102.5508 103.6877 103.9582 104.285 104.4075 
102.8515 102.8783 103.2234 103.896 104.156 104.3938 
101.2745 103.1628 103.1224 103.7103 103.9199 104.1621 
99.2435 102.032 102.7959 103.4199 103.5108 103.8923 
99.777 102.1217 102.4957 103.1287 103.4675 103.857 
105.2124 102.6606 103.2407 103.8846 104.1153 104.4173 
102.9832 102.1433 103.3833 103.7814 104.4104 104.6749 
97.6839 102.9854 103.7412 104.0046 104.1481 104.3536 
100.9137 102.8811 103.6503 103.7322 103.9897 104.164 
103.5466 102.856 103.6 103.9142 104.3338 104.4719 
105.5702 102.9813 103.8752 104.0818 104.4958 104.7759 
100.5789 102.335 103.1699 103.5599 103.9387 104.1071 
102.0689 103.002 103.0998 103.5142 103.9972 104.1822 
96.2199 102.8776 103.5598 103.7498 104.0125 104.0732 
98.3329 101.3014 102.5594 103.0021 103.4115 103.7011 
99.7969 101.7323 102.2622 102.7871 103.2167 103.5469 
102.7385 103.1811 103.2452 103.5391 104.04 104.3839 
102.8441 102.6922 102.9886 103.3737 103.9423 104.1606 
101.0528 103.2513 103.9991 104.106 104.3901 104.5934 
100.3168 102.7922 103.4097 103.9292 104.1113 104.2731 
102.572 103.0619 103.4943 103.8826 104.1074 104.3934 
105.2124 103.2849 103.9835 104.4459 104.5102 104.7834 
102.3043 101.2442 101.7037 102.7013 103.2082 103.7004 
99.9099 102.4236 103.2099 103.796 104.0945 104.3793 
103.8478 103.8511 103.6883 103.9665 104.4018 104.6535 
101.2745 101.9666 103.1237 103.757 104.0534 104.2805 
105.4049 103.013 103.8601 103.9971 104.1752 104.4618 
103.0764 103.7084 104.4195 104.5128 104.8125 104.9604 
102.9373 102.7603 103.5334 103.8626 104.0757 104.2428 
105.1329 103.5278 104.2472 104.3706 104.649 104.7873 
102.8242 104.2501 104.7282 104.8118 104.9505 105.0009 
99.5553 102.5364 102.8241 103.0317 103.3294 103.6603 
105.1329 103.6492 103.86 104.1584 104.391 104.5625 
100.4857 101.9967 101.5199 102.248 102.8356 103.187 
101.2944 103.2874 103.7453 104.1158 104.2586 104.5108 
100.6876 103.6939 103.8932 104.0839 104.3431 104.4472 
100.1379 101.1086 102.1035 102.8363 103.4154 103.9978 
102.5857 101.7795 102.6777 103.0944 103.6125 103.9731 
96.2199 101.4643 102.5004 103.074 103.2557 103.6056 
105.2658 104.2451 104.6995 104.8334 104.9547 104.9877 
102.6652 101.7758 102.982 103.4916 103.9269 104.2119 
102.8304 102.9285 102.8041 103.496 104.0087 104.3604 
101.1478 102.7951 103.1317 103.7118 103.9788 104.2285 
98.3863 101.3783 102.6539 103.0685 103.6297 103.8766 
101.3466 101.2006 101.846 102.4221 102.8674 103.4168 
103.9807 104.8349 105.0318 105.08 105.0033 105.0718 
103.7683 103.4055 103.9625 104.1924 104.5072 104.7016 
102.8304 103.3341 103.7179 104.0806 104.312 104.5354 
101.3006 103.4661 104.1381 104.5874 104.7834 104.9237 
103.7683 101.7934 102.6198 103.3373 103.6966 104.0026 
98.3665 100.9429 102.1178 102.5535 103.0621 103.3906 
100.3304 103.9016 104.2842 104.6777 104.7648 104.8807 
103.4273 102.1485 102.7931 103.5036 103.9103 104.2857 
100.4199 102.1474 102.928 103.2817 103.6371 103.7894 
102.6851 103.754 103.9255 104.3002 104.46 104.7289 
100.3043 100.8922 101.7001 102.5651 103.0185 103.4344 
100.3304 102.6754 103.3073 103.6994 103.8448 104.2368 
102.9633 103.6138 104.3498 104.4225 104.6677 104.8135 
105.0795 104.4558 104.0761 104.3325 104.7901 104.8785 
105.3453 102.4248 103.3417 103.848 104.2675 104.5092 
102.8838 104.2214 104.6846 104.7514 104.9074 104.9355 
100.1578 101.0563 102.7268 102.5911 103.2296 103.6491 
99.9857 102.1385 102.4752 102.8877 103.2548 103.4596 
101.3143 103.2601 103.4919 103.9216 104.2238 104.466 
102.9435 101.6709 103.1149 103.521 103.7607 104.0263 
98.2932 100.9387 102.2411 102.8276 103.3459 103.6517 
105.4844 102.1353 102.817 103.4466 103.8971 104.1549 
101.4398 102.9897 103.5335 103.9022 104.1368 104.3013 
102.8342 100.8745 102.3687 102.9834 103.7018 104.0564 
105.1329 102.2059 103.4954 103.7344 103.9427 104.3522 
102.0826 102.9829 103.5253 103.7185 103.8738 103.9642 
100.7472 101.4239 102.8446 103.0841 103.7779 104.1364 
102.2249 103.4585 103.4624 104.0215 104.3003 104.5368 
105.3515 102.7987 103.1728 103.8716 104.1088 104.3729 
101.864 102.5205 103.1634 103.5331 103.7683 103.9629 
102.9969 102.9872 103.6747 104.0443 104.3761 104.605 
99.7174 101.041 101.8696 102.7945 103.0513 103.5352 
99.5714 100.8074 102.4533 102.9963 103.3891 103.6931 
100.3043 102.5072 101.9373 103.1029 103.6067 104.0267 
101.2944 102.9371 103.8372 103.939 104.2007 104.4705 
100.4099 101.2804 102.5874 103.2252 103.6483 103.9444 
99.8565 101.6959 102.0913 102.6726 103.191 103.5824 
98.6342 101.7923 102.7745 103.2112 103.5755 103.8182 
102.8714 102.9882 103.1165 103.7218 104.1158 104.4605 
100.3304 102.9432 103.1298 103.4601 103.9436 104.2253 
99.2634 102.6983 103.6347 103.8362 104.1979 104.3495 
98.7671 102.0697 103.1027 103.3903 103.8792 104.1276 
100.3043 102.0425 102.9401 103.3511 103.6556 104.0356 
101.3205 103.25 103.9077 104.1569 104.391 104.5024 
100.1578 102.5525 103.3285 103.8071 104.1994 104.2981 
103.0168 103.9713 103.8205 104.2986 104.3522 104.8246 
102.7981 102.7488 103.5597 103.813 104.1823 104.339 
102.7646 103.7926 104.2827 104.5305 104.6735 104.7673 
100.3304 102.1203 102.6711 103.1146 103.6394 103.9815 
103.6888 103.3249 103.551 103.9921 104.4007 104.5716 
101.1814 101.7236 102.9246 103.3984 103.8083 103.9798 
101.3739 103.8144 103.5079 103.9465 104.3724 104.6976 
102.4373 103.0344 102.2454 103.0731 103.6619 104.0192 
103.9335 103.8801 104.1079 104.6054 104.7132 104.8574 
103.3279 101.2665 102.482 102.912 103.3461 103.7211 
101.4 102.9602 103.84 104.0956 104.2801 104.5037 
105.2186 103.3175 104.2245 104.0246 104.4882 104.682 
101.3801 101.9919 101.8222 102.6482 103.3723 103.809 
99.8304 102.2987 103.3445 103.7577 104.0509 104.3705 
102.4037 103.5898 103.9301 104.1222 104.3856 104.5681 
98.2398 101.5781 103.0252 103.5147 104.1252 104.3969 
100.1379 101.6798 102.6374 103.0129 103.4215 103.7622 
98.7932 102.6265 102.5945 103.4476 103.9418 104.3401 
100.2112 102.3253 103.2116 103.4209 103.8007 103.9905 
102.8975 103.1228 103.6901 104.0581 104.3512 104.5867 
105.4844 103.3789 104.4985 104.5918 104.8642 105.0241 
105.431 103.4938 103.9719 104.4023 104.4989 104.6703 
97.777 102.0419 103.2057 103.5479 103.9796 104.0853 
102.6056 103.2315 103.2347 103.5683 104.1139 104.4752 
103.5466 103.116 103.4504 103.7415 104.1153 104.5066 
101.4137 103.3611 103.6817 104.0983 104.5339 104.732 
101.2609 102.6294 102.8878 103.4571 103.7489 104.1439 
97.6764 103.8265 103.1878 103.6616 104.0363 104.328 
98.654 102.4143 103.52 103.9324 104.2919 104.5009 
100.8603 99.8107 101.4073 102.5119 103.1311 103.4694 
99.7174 102.2271 102.9013 103.1405 103.7169 104.0571 
101.1081 102.4957 103.6178 103.5904 103.8778 104.1851 
103.4608 101.416 102.4839 103.1353 103.711 103.9853 
102.4633 102.7009 103.6588 103.6029 104.0574 104.3292 
100.7074 102.9158 103.0798 103.537 103.838 104.0423 
99.8304 101.7501 102.698 103.2782 103.7601 104.0411 
102.7186 102.2769 102.6235 103.4935 103.8233 104.1327 
102.6851 103.1513 103.8629 104.0066 104.3147 104.4791 
100.2509 101.2829 102.105 102.4243 103.0172 103.4039 
102.7385 102.1371 103.1051 102.7834 103.1576 103.621 
101.523 102.9191 103.5917 103.7376 103.932 104.0183 
102.6056 103.7415 103.8909 104.23 104.5334 104.7126 
102.7447 103.6861 104.2369 104.401 104.4993 104.6125 
102.8242 104.3616 104.5001 104.6749 104.8898 104.8859 
105.4049 102.9718 103.6109 104.014 104.4015 104.5842 
101.6286 102.6966 102.7104 103.2905 103.5373 103.7438 
103.9608 103.1762 104.0316 104.2196 104.5481 104.7202 
99.6975 101.2155 102.4157 102.7101 103.1355 103.4408 
99.8304 102.8117 103.321 103.5998 103.8719 104.0175 
102.7186 102.7307 104.0905 104.2681 104.4596 104.6886 
99.9099 101.9171 102.6544 103.0818 103.5452 103.8226 
100.1714 100.4538 102.2249 102.7708 103.3876 103.686 
105.3515 104.8338 104.0772 104.577 104.6537 104.8823 
101.1615 102.0014 102.3721 102.9086 103.4311 103.6511 
98.4124 101.3012 102.3305 102.6785 103.3611 103.7171 
102.7981 103.4639 103.664 104.0281 104.2842 104.6489 
103.354 100.8762 102.3208 102.952 103.4391 103.8356 
100.7808 101.5128 102.5009 102.7884 103.3967 103.7466 
105.0 101.9639 103.4243 103.421 103.8913 104.1067 
98.3665 100.5555 102.4713 102.7601 103.3449 103.6186 
100.1913 103.0272 103.3007 103.7459 104.1225 104.3599 
101.1416 99.2947 101.5232 102.0676 102.9285 103.3624 
98.6342 101.1242 102.4342 102.9863 103.6205 103.8337 
105.7751 103.9529 104.485 104.8053 104.9366 105.0569 
103.7882 104.2543 104.4807 104.4671 104.5574 104.6581 
98.9758 101.1619 102.3272 102.8497 103.0682 103.5291 
105.5441 102.7234 103.2155 103.7793 104.1256 104.4468 
102.9633 103.5531 104.2197 104.4136 104.6588 104.9765 
100.4199 102.929 103.0288 103.6391 103.7485 103.8448 
102.8242 103.4386 103.7504 104.1541 104.5219 104.732 
102.8838 102.4075 103.3196 103.8247 104.2324 104.4936 
101.1615 100.6728 101.647 102.3848 102.8906 103.3153 
100.9137 102.0971 102.8247 103.4641 103.6998 104.0271 
102.8242 104.3886 104.337 104.7119 104.864 105.0098 
100.7808 101.7534 102.0713 102.6123 102.9947 103.411 
100.2708 103.2874 102.9391 103.4973 103.9302 104.1463 
102.7447 102.8336 103.336 103.4477 104.0258 104.2935 
105.272 102.5718 103.4593 103.8755 104.1808 104.3699 
100.9137 101.8009 102.1521 102.6675 103.2913 103.5955 
99.3429 102.586 102.9665 103.4389 103.8192 104.0902 
97.777 102.672 103.345 103.5655 103.8504 103.9588 
103.9273 103.2605 103.4101 103.8261 104.1684 104.3409 
105.2658 101.3948 102.7764 103.4035 103.8539 104.1858 
102.6652 102.67 103.3482 103.4518 103.831 104.1497 
102.705 102.8094 103.6604 104.05 104.2819 104.5234 
102.8441 103.599 103.9337 104.2523 104.6108 104.8367 
102.3578 102.534 103.3295 103.4145 103.8967 104.1718 
101.1814 103.76 104.0594 104.2573 104.4244 104.5962 
100.9335 102.7707 103.2136 103.5161 104.0717 104.2906 
97.1429 102.9107 103.4644 103.6969 103.9328 104.1335 
100.3267 101.2354 101.8538 102.1784 103.0828 103.5437 
100.4398 101.4148 102.8585 103.2217 103.7171 103.9445 
102.7646 103.8507 104.0761 104.2305 104.3904 104.5952 
105.2658 103.9048 103.9592 104.2932 104.6333 104.765 
102.8379 104.3904 104.6866 104.8505 104.9114 105.0418 
103.4608 101.7796 102.2995 102.8696 103.479 103.8145 
99.8901 102.1722 102.9393 103.1442 103.6269 103.8186 
102.9571 102.3001 103.7156 103.7147 104.3277 104.5319 
102.5857 102.5246 103.3811 103.7735 104.1398 104.3256 
98.3863 101.7148 101.9529 102.5254 103.0595 103.4346 
100.0255 102.1909 103.6999 103.6545 103.9753 104.1083 
100.4398 100.4456 102.0203 102.8389 103.2032 103.5489 
101.4398 101.7407 102.0071 102.9847 103.39 103.643 
99.2634 102.4666 103.0313 103.4406 103.76 104.0072 
102.5689 103.3792 103.6329 103.8188 104.1333 104.3025 
102.6056 102.8715 103.3633 103.5282 103.7824 104.1242 
105.2124 103.8833 103.9223 104.0254 104.5043 104.7015 
101.2074 102.3494 103.2364 103.5423 104.0101 104.3035 
100.8205 101.0865 102.5461 103.1017 103.5292 103.7969 
97.3292 101.8261 102.9505 103.1454 103.3124 103.5271 
101.1615 101.8861 102.6719 103.1276 103.5112 104.0015 
102.8342 102.4573 102.766 103.5015 103.9634 104.282 
105.7689 104.3577 104.2654 104.7969 104.9607 105.212 
99.8106 102.5031 103.5036 103.601 103.8643 104.2683 
100.1714 102.4408 102.6115 103.0562 103.4763 103.7761 
100.3304 102.2695 103.0229 103.4841 103.9267 104.2046 
105.1329 103.852 103.2758 103.6276 104.2603 104.5266 
100.2373 103.9121 103.3458 103.99 104.131 104.3536 
103.3279 101.6946 101.6925 102.6285 103.3125 103.6901 
102.7385 102.349 103.3875 103.5963 104.1093 104.2149 
101.2745 101.4809 102.7573 102.9539 103.3293 103.7352 
102.6652 101.664 102.8647 103.3767 103.7833 103.9633 
98.3665 100.5378 102.0093 102.3534 103.1381 103.5424 
102.3242 102.4334 102.0031 102.8164 103.4011 103.8252 
100.8006 103.5737 103.84 103.9227 104.2261 104.3898 
100.3304 102.2968 103.0862 103.4936 103.839 104.0449 
102.8578 102.8402 103.1567 103.5017 103.8975 104.2348 
99.8304 101.9011 103.1152 103.5569 103.9077 104.2253 
100.4658 101.4273 101.4787 102.1616 102.9397 103.4216 
99.8826 101.8192 102.7857 103.3117 103.8213 104.0763 
100.7808 101.0453 102.1852 102.6901 103.2649 103.5261 
100.4398 101.4579 102.3303 103.1073 103.8504 104.228 
100.1578 102.8926 103.6027 103.8876 104.1403 104.2579 
98.7472 101.5152 102.731 103.1217 103.4791 103.644 
100.2907 102.2353 103.2597 103.529 103.9956 104.1754 
100.4398 102.713 103.025 103.3448 103.6737 103.8456 
102.3043 102.3683 103.138 103.2867 103.8137 104.0393 
100.9398 101.2008 102.597 103.0656 103.6803 104.0352 
101.4261 104.0906 104.186 104.35 104.5176 104.5858 
100.1578 102.141 103.0954 103.428 103.9365 104.1289 
101.4335 103.149 103.6897 103.9566 104.293 104.4897 
102.5857 101.7305 102.937 103.4674 103.9978 104.2137 
97.7099 103.1644 103.2812 103.695 103.9871 104.154 
102.9571 105.0338 105.4443 105.3375 105.3725 105.401 
102.7447 102.435 103.1088 103.5547 104.0189 104.2659 
103.9608 103.5317 104.046 104.2994 104.5172 104.6067 
105.2658 101.5137 102.63 103.2823 103.7804 104.1843 
102.7186 102.6256 103.3362 103.8612 104.3674 104.5454 
98.3665 101.9606 102.2968 102.3069 102.71 102.8884 
101.864 103.6171 103.7768 104.1827 104.2522 104.422 
103.0764 101.9469 103.1512 103.6944 104.0786 104.3247 
101.2869 102.3585 103.6604 104.0768 104.3225 104.5768 
100.7808 101.8698 102.2717 102.6737 103.168 103.4366 
102.5764 101.8649 102.5725 103.0471 103.5864 103.9198 
102.7186 103.2339 103.5088 103.9456 103.9214 104.1878 
101.3404 104.1948 104.4214 104.6132 104.8137 104.9038 
100.4099 101.7945 103.0231 103.3586 103.6384 104.0071 
100.4099 103.6186 103.5757 103.9331 104.223 104.4368 
100.2373 102.3312 103.5445 104.0479 104.4349 104.663 
100.3901 102.4917 102.9495 103.7766 103.9465 104.265 
100.2373 102.4533 103.3037 103.9002 104.1104 104.4211 
102.7186 103.8729 104.0117 104.2341 104.3157 104.4002 
102.3578 102.6191 103.5605 103.859 104.2726 104.4135 
100.3304 102.4556 103.2265 103.7473 104.1755 104.4715 
105.272 102.9687 103.865 104.1056 104.4303 104.6048 
101.9435 102.4802 102.5775 103.1818 103.7403 104.0729 
102.7447 103.8415 104.2657 104.5133 104.5551 104.8393 
102.8578 102.4698 103.194 103.625 104.1104 104.3786 
102.5857 102.3069 103.2097 103.4649 103.9473 104.1863 
103.5559 102.0774 102.9392 103.3566 103.8088 104.1837 
98.7733 101.8865 102.5733 103.076 103.4856 103.8567 
102.6056 103.2025 103.7183 104.0324 104.3822 104.4793 
105.4844 104.2834 104.6483 104.5672 104.9083 105.0608 
100.9261 103.282 103.9675 104.1501 104.5224 104.6804 
102.5857 102.853 103.5638 103.7657 104.079 104.323 
105.2658 102.669 103.4865 103.7319 104.2096 104.4824 
101.3006 102.5908 103.4619 103.7985 104.1135 104.3744 
101.2807 103.4055 103.7163 104.216 104.3063 104.5724 
102.6261 101.8065 103.2362 103.698 103.793 104.1059 
102.7981 103.4538 103.663 104.1374 104.491 104.7388 
103.7683 101.49 102.8251 103.3931 104.0135 104.3075 
103.8217 103.3288 103.6233 103.9685 104.3481 104.5307 
99.3367 100.3007 101.6412 102.3366 103.0549 103.4407 
97.9124 99.6545 101.5197 102.2024 102.8231 103.1532 
102.6851 104.3187 104.548 104.707 104.9329 104.9958 
102.4037 103.3505 104.2213 104.433 104.692 104.838 
100.8863 101.4529 102.3719 102.6917 103.2557 103.5436 
100.5193 101.5625 102.3716 102.9171 103.3673 103.6155 
100.1714 102.2652 102.7822 103.59 103.7376 104.0446 
102.3503 102.7423 103.6263 104.0107 104.3126 104.5601 
101.1615 102.8966 103.4417 103.7525 104.3064 104.5354 
103.8279 102.8934 103.8317 104.0485 104.3129 104.4713 
99.7373 101.1291 101.9864 102.2158 102.8695 103.2536 
102.7186 103.5276 103.8881 104.2006 104.4011 104.5279 
100.9398 102.2654 103.0254 103.1788 103.5243 103.7659 
97.8789 101.6612 102.6295 102.9678 103.5813 103.829 
99.777 103.1945 103.7906 103.9703 104.1439 104.2159 
102.5522 102.3768 103.7463 103.7606 104.3272 104.5259 
99.8764 101.9353 102.5261 103.3367 103.4017 103.811 
105.1329 101.5846 102.5856 103.1851 103.6414 104.0218 
102.6851 102.4212 103.0307 103.4242 103.7962 104.0844 
100.2174 102.7724 103.3664 103.6498 103.9406 104.2191 
102.6851 103.5711 103.4149 103.578 104.0517 104.3374 
101.5491 101.05 102.4551 102.8743 103.3591 103.6597 
100.323 101.6866 103.0984 103.5414 103.7256 104.0083 
103.6261 103.8011 103.8824 104.1094 104.3665 104.5716 
99.3764 101.9729 103.2147 103.5277 103.9232 104.0579 
102.4832 102.6521 103.8233 104.1183 104.2874 104.5931 
98.7273 101.3291 102.567 103.362 103.8454 104.1796 
105.2124 102.432 103.3454 103.7753 104.1912 104.4138 
101.5453 104.397 104.2218 104.4971 104.7229 105.0044 
103.6553 103.0432 104.2985 104.3908 104.6049 104.8614 
102.2708 101.8313 102.8746 103.5161 103.8195 104.0727 
105.431 103.1039 103.5563 103.8222 104.0592 104.422 
100.2708 101.2333 102.3692 102.6549 103.3744 103.7972 
99.3565 101.411 102.7382 103.1619 103.5492 103.7355 
103.6888 101.956 102.4929 102.9786 103.6493 103.9183 
99.7373 103.3034 103.9313 104.2715 104.4126 104.6738 
100.1975 101.5424 103.0511 103.5253 103.8545 104.2725 
100.1379 101.7437 102.6974 103.043 103.6748 104.0236 
100.3043 102.0778 102.6104 103.2415 103.5773 103.7891 
102.7385 101.5366 102.885 103.394 103.9157 104.1458 
100.8006 101.043 102.1071 102.8127 103.4589 103.7146 
101.3603 103.1367 103.9192 104.0978 104.3833 104.4731 
100.9137 101.2763 102.7352 103.2276 103.7454 104.0398 
100.8205 102.8522 103.3748 103.6519 103.9229 104.0847 
103.8279 102.043 103.0543 103.7279 104.0407 104.3018 
102.3242 102.0571 103.179 103.4773 104.0023 104.1611 
100.1379 101.7128 102.8647 103.3974 103.9469 104.2198 
100.1578 103.1463 103.4623 103.893 104.2297 104.5074 
103.5403 101.7913 102.6168 102.7732 103.4742 103.8933 
100.4398 101.5266 102.0165 102.7413 103.2981 103.732 
99.9099 101.9954 103.0556 103.5175 103.9882 104.3653 
105.2658 102.363 103.4939 103.5739 104.0139 104.2762 
100.8801 102.4175 102.8981 103.4838 104.0226 104.3362 
99.7373 102.7973 103.7093 103.9376 104.1779 104.4564 
103.6553 102.9881 103.2514 103.6619 103.9871 104.2257 
102.9099 103.2188 103.5914 104.1184 104.307 104.6515 
102.818 102.9424 102.9893 103.4198 104.0524 104.3794 
105.2658 102.5491 103.4693 103.7355 104.1842 104.4352 
97.3963 101.0792 102.295 102.5281 103.0123 103.2026 
105.2124 103.4704 103.6338 104.0805 104.4568 104.7443 
102.7981 102.3684 102.8516 103.3491 103.7908 104.2287 
102.4832 103.871 104.0055 104.5502 104.6906 104.854 
105.4373 104.2836 103.6908 104.4218 104.6937 104.8214 
101.1615 102.5902 103.1737 103.7884 103.9217 104.3249 
98.3863 102.2873 102.807 103.4467 103.8475 104.1756 
101.354 102.7624 103.6793 103.883 104.0984 104.2686 
101.1416 101.5094 102.6106 102.804 103.3338 103.6129 
100.0789 100.9736 102.7096 103.335 103.8431 104.1172 
100.1578 102.2358 102.9561 103.4122 103.8441 104.186 
105.2658 103.5661 104.1808 104.0854 104.4589 104.8237 
101.2745 102.7075 103.4433 103.8765 104.193 104.4135 
103.2944 102.349 102.516 103.1003 103.803 104.2027 
100.2969 103.1897 104.1958 104.3405 104.4012 104.5638 
101.1416 101.3786 102.6437 103.0961 103.5581 103.7836 
102.7447 103.2476 103.5793 103.79 103.97 104.3263 
105.2658 102.0699 102.6579 103.2443 103.8173 104.1602 
100.2435 101.3071 102.325 102.9132 103.2127 103.5745 
103.8217 100.574 101.7989 102.5955 103.2808 103.7773 
102.7186 103.9137 104.1156 104.4545 104.7703 104.9271 
